Result,Result_On,Var_Id
13.3440002441406,2023-05-09 05:07:00.000,340
13.275,2023-05-09 05:42:00.000,340
13.565,2023-05-09 06:07:00.000,340
13.69,2023-05-09 06:42:00.000,340
13.9319995117188,2023-05-09 06:52:00.000,340
14.2959997558594,2023-05-09 06:57:00.000,340
14.6419995117188,2023-05-09 07:27:00.000,340
14.675,2023-05-09 07:42:00.000,340
14.9219995117188,2023-05-09 07:52:00.000,340
15.0780004882812,2023-05-09 08:42:00.000,340
15.2440002441406,2023-05-09 09:12:00.000,340
15.3130004882813,2023-05-09 09:42:00.000,340
16.9090002441406,2023-05-09 09:57:00.000,340
17.6390002441406,2023-05-09 10:02:00.000,340
17.8830004882813,2023-05-09 10:22:00.000,340
17.6059997558594,2023-05-09 10:32:00.000,340
17.7140002441406,2023-05-09 10:42:00.000,340
17.8890002441406,2023-05-09 11:07:00.000,340
17.8259997558594,2023-05-09 11:42:00.000,340
18.1509997558594,2023-05-09 12:02:00.000,340
18.005,2023-05-09 12:42:00.000,340
17.9480004882812,2023-05-09 13:42:00.000,340
17.795,2023-05-09 14:02:00.000,340
17.51,2023-05-09 14:42:00.000,340
17.2209997558594,2023-05-09 14:47:00.000,340
18.4059997558594,2023-05-09 14:57:00.000,340
17.7280004882813,2023-05-09 15:02:00.000,340
17.37,2023-05-09 15:07:00.000,340
17.0609997558594,2023-05-09 15:37:00.000,340
14.6980004882813,2023-05-09 16:02:00.000,340
14.3519995117188,2023-05-09 16:07:00.000,340
2.625,2023-05-09 16:27:00.000,340
2.61600006103516,2023-05-09 16:42:00.000,340
2.60299987792969,2023-05-09 17:42:00.000,340
2.58,2023-05-09 19:42:00.000,340
2.55800003051758,2023-05-09 20:42:00.000,340
2.54399993896484,2023-05-09 21:42:00.000,340
2.82399993896484,2023-05-09 21:47:00.000,340
2.84100006103516,2023-05-09 22:42:00.000,340
2.605,2023-05-09 23:42:00.000,340
2.58700012207031,2023-05-10 00:42:00.000,340
2.59100006103516,2023-05-10 01:42:00.000,340
2.57600006103516,2023-05-10 02:42:00.000,340
2.56899993896484,2023-05-10 03:42:00.000,340
2.60100006103516,2023-05-10 04:42:00.000,340
2.59100006103516,2023-05-10 05:42:00.000,340
2.62799987792969,2023-05-10 06:42:00.000,340
2.22899993896484,2023-05-10 06:47:00.000,340
2.34899993896484,2023-05-10 07:42:00.000,340
2.50199996948242,2023-05-10 08:17:00.000,340
2.38699996948242,2023-05-10 08:42:00.000,340
2.27600006103516,2023-05-10 08:52:00.000,340
2.33100006103516,2023-05-10 09:42:00.000,340
2.27399993896484,2023-05-10 10:42:00.000,340
2.48699996948242,2023-05-10 11:07:00.000,340
2.175,2023-05-10 11:12:00.000,340
2.11600006103516,2023-05-10 11:42:00.000,340
2.46199996948242,2023-05-10 11:52:00.000,340
2.09800003051758,2023-05-10 12:02:00.000,340
15.2530004882813,2023-05-10 12:07:00.000,340
17.0859997558594,2023-05-10 12:12:00.000,340
16.78,2023-05-10 12:37:00.000,340
16.9959997558594,2023-05-10 13:22:00.000,340
16.8969995117188,2023-05-10 13:42:00.000,340
16.8840002441406,2023-05-10 14:42:00.000,340
16.7669995117188,2023-05-10 14:52:00.000,340
16.5509997558594,2023-05-10 15:22:00.000,340
16.3309997558594,2023-05-10 15:42:00.000,340
16.0830004882813,2023-05-10 16:27:00.000,340
16.0959997558594,2023-05-10 16:42:00.000,340
16.4030004882813,2023-05-10 17:02:00.000,340
16.87,2023-05-10 17:07:00.000,340
17.265,2023-05-10 17:12:00.000,340
17.6359997558594,2023-05-10 17:17:00.000,340
16.4909997558594,2023-05-10 17:22:00.000,340
15.99,2023-05-10 17:27:00.000,340
15.615,2023-05-10 17:42:00.000,340
12.9530004882812,2023-05-10 17:52:00.000,340
12.7409997558594,2023-05-10 18:27:00.000,340
12.7240002441406,2023-05-10 18:42:00.000,340
12.5180004882813,2023-05-10 19:42:00.000,340
12.9690002441406,2023-05-10 20:12:00.000,340
12.72,2023-05-10 20:27:00.000,340
13.0409997558594,2023-05-10 20:37:00.000,340
13.3180004882812,2023-05-10 20:52:00.000,340
13.5690002441406,2023-05-10 21:07:00.000,340
13.8780004882813,2023-05-10 21:12:00.000,340
15.02,2023-05-10 21:17:00.000,340
16.81,2023-05-10 21:32:00.000,340
15.7340002441406,2023-05-10 21:37:00.000,340
15.5230004882812,2023-05-10 22:27:00.000,340
15.3269995117187,2023-05-10 22:42:00.000,340
15.2819995117187,2023-05-10 22:47:00.000,340
15.0690002441406,2023-05-10 23:12:00.000,340
14.7280004882812,2023-05-10 23:37:00.000,340
12.1409997558594,2023-05-11 00:22:00.000,340
11.8140002441406,2023-05-11 00:27:00.000,340
11.7590002441406,2023-05-11 00:42:00.000,340
11.6190002441406,2023-05-11 01:42:00.000,340
11.6840002441406,2023-05-11 02:42:00.000,340
2.48300003051758,2023-05-11 03:22:00.000,340
2.43199996948242,2023-05-11 04:42:00.000,340
2.26300003051758,2023-05-11 05:22:00.000,340
2.30100006103516,2023-05-11 05:42:00.000,340
2.29899993896484,2023-05-11 06:42:00.000,340
2.48699996948242,2023-05-11 07:02:00.000,340
2.38600006103516,2023-05-11 07:42:00.000,340
2.34100006103516,2023-05-11 08:42:00.000,340
2.31199996948242,2023-05-11 09:42:00.000,340
2.30399993896484,2023-05-11 10:42:00.000,340
2.3,2023-05-11 11:42:00.000,340
2.27699996948242,2023-05-11 11:52:00.000,340
2.27100006103516,2023-05-11 12:42:00.000,340
2.26199996948242,2023-05-11 13:42:00.000,340
